"id_rubrique","nom","edito","titre_seo","seo","parent","ordre","active","dept","created","modified","modifier"
"859","Cueillettes plein champ","Transmettre le goût des des bonnes choses aux enfants !","cueillettes plein champ ",,"1","0","1","1","2020-05-19 12:54:49","2021-03-11 13:44:00","Laurence Tissier"
"886","Vacances et hébergements insolites",,,,"5","0","1","17","2021-03-16 20:52:01","2021-03-18 16:56:03","Adeline Rousseau"
"860","Soutien scolaire",,"soutien scolaire","Retrouvez ici les cours de soutiens scolaires pour les enfants dans la Marne et l'Aube","2","3","1","52","2020-09-22 07:30:31","2021-03-26 17:42:16","Romain Coyard"
"861","Petits scientifiques",,"ateliers scientifiques","Retrouvez ici les ateliers scientifiques pour les enfants dans la Marne et l'Aube","2","4","1","52","2020-09-22 07:31:40","2021-03-26 17:44:52","Romain Coyard"
"862","Artisanat, écomusées",,,,"3","4","1","52","2020-09-22 07:33:28","2020-09-22 09:57:08","Romain Coyard"
"863","Villes, villages et vieilles pierres",,,,"3","5","1","52","2020-09-22 07:33:40","2020-09-22 07:33:40","Romain Coyard"
"864","Assos et activités pour les parents",,,,"5","3","1","52","2020-09-22 07:35:08","2020-09-22 07:35:08","Romain Coyard"
"865","Hébergements insolites",,,,"5","4","1","52","2020-09-22 07:35:21","2020-09-22 07:35:21","Romain Coyard"
"866","Au bord de l&#39;eau",,,,"1","3","1","52","2020-09-22 07:37:25","2020-09-22 07:37:25","Romain Coyard"
"867","Piscines et patinoires",,,,"4","3","1","52","2020-09-22 10:02:04","2020-09-28 11:00:46","Romain Coyard"
"868","Escape game",,,,"624","2","1","52","2020-10-09 09:05:53","2020-10-09 09:06:01","Romain Coyard"
"869","Zoos et parcs animaliers","Visiter un zoo, une ferme, ou même un aquarium en famille.","Parc animalier ou zoo ",,"3","7","1","50","2020-12-04 09:28:13","2020-12-17 07:51:46","Flavie Chiron"
"870","Zoos et parcs animaliers","Visiter un zoo, une ferme, ou même un aquarium en famille.","Parc animalier ou zoo",,"3","4","1","86","2020-12-04 09:30:29","2020-12-17 07:53:12","Flavie Chiron"
"871","Balades et randonnées",,,,"1","3","1","38","2021-02-01 10:10:35","2021-02-01 10:11:09","Sophie Haguet"
"872","Ateliers et sports","Découvrez des lieux où les adolescents peuvent découvrir, créer, tester, se dépenser, avec ou sans les parents !",,"Découvrez des lieux où les adolescents peuvent découvrir, créer, tester, avec ou sans les parents !","624","2","1","80","2021-02-19 13:47:17","2021-02-19 14:25:48","Elea BOUVIER"
"873","Sensations fortes","SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !",,"SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !","624","0","1","80","2021-02-19 13:47:43","2021-02-19 13:48:40","Elea BOUVIER"
"874","Cultiver son ado","CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !",,"CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !","624","1","1","80","2021-02-19 13:48:35","2021-02-19 13:48:40","Elea BOUVIER"
"875","Sports",,,,"4","0","1","80","2021-02-19 13:55:09","2021-02-19 13:55:27","Elea BOUVIER"
"876","Piscines",,,,"4","3","1","80","2021-02-19 13:55:19","2021-02-19 13:55:27","Elea BOUVIER"
"877","Langues et cultures du monde",,,,"2","5","1","80","2021-02-19 13:56:56","2021-02-19 13:58:52","Elea BOUVIER"
"878","Les Festivals",,,,"2","2","1","80","2021-02-19 13:57:03","2021-02-19 13:58:46","Elea BOUVIER"
"879","Au théâtre",,,,"2","1","1","80","2021-02-19 13:57:21","2021-02-19 13:58:41","Elea BOUVIER"
"880","Sciences et nature",,,,"2","6","1","80","2021-02-19 13:57:29","2021-02-19 13:58:58","Elea BOUVIER"
"881","Musique !",,,,"2","3","1","80","2021-02-19 13:57:35","2021-02-19 13:58:52","Elea BOUVIER"
"882","Petits créatifs",,,,"2","8","1","80","2021-02-19 13:57:42","2021-02-19 13:58:58","Elea BOUVIER"
"883","Zoos et parcs animaliers",,,,"3","4","1","80","2021-02-19 14:08:32","2021-02-19 14:08:32","Elea BOUVIER"
"885","Moulins",,,,"3","5","1","80","2021-02-19 14:09:02","2021-02-19 14:09:02","Elea BOUVIER"
"887","Aires de jeux","Aires de jeux - terrains de jeux pour enfants en Alsace","Aires de jeux - terrains de je","Aires de jeux - terrains de jeux pour enfants en Alsace","1","5","1","68","2021-05-24 18:18:58","2021-05-24 18:18:58","Anaïse Mazzanti"
"888","Vélo",,,,"1","9","1","45","2021-06-04 19:23:59","2021-06-04 19:24:11","Johann et Mylène Pailloux"
"889","Bons plans",,,,"5","4","1","88","2021-06-07 07:44:41","2021-06-07 07:44:41","Responsable 87"
"890","Animations estivales","Uniquement l'été dans le Loiret : guinguettes, animations des villes, festivals... ",,,"5","7","1","46","2021-06-28 12:10:48","2021-06-28 12:10:48","Aurélie DERACO"
"891","Les chasses aux trésors",,,,"1","3","1","6","2021-07-15 17:34:16","2021-07-15 17:34:16","Christelle Uyttersprot"
"892","Pour le porte-monnaie","Gratuité,  tarifs réduits et opérations spéciales pour les sorties à Blois et dans le Loir-et-Cher","Gratuité,  tarifs réduits et o","Gratuité,  tarifs réduits et opérations spéciales pour les sorties à Blois et dans le Loir-et-Cher","5","0","1","42","2021-09-12 16:23:09","2021-09-12 16:23:09","Aurelie Deraco"
"893","Centre d&#39;interprétation",,,,"3","7","1","45","2021-09-23 20:22:04","2021-09-23 20:22:04","Mylène Pailloux"
